productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
488087,Nest Ball - 181/198,None,https://tcgplayer-cdn.tcgplayer.com/product/488087_200w.jpg,3,22873,https://cpt.tcgcsv.com/MfW5,2026-03-05T16:18:53.333,1,181/198,Uncommon,Item,,,,,,,,0.25,1.48,18.97,1.55,2.11,Reverse Holofoil,"Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.
<br>
You may play any number of Item cards during your turn.",
488087,Nest Ball - 181/198,None,https://tcgplayer-cdn.tcgplayer.com/product/488087_200w.jpg,3,22873,https://cpt.tcgcsv.com/MfW5,2026-03-05T16:18:53.333,1,181/198,Uncommon,Item,,,,,,,,0.02,0.29,501.5,0.28,0.05,Normal,"Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.
<br>
You may play any number of Item cards during your turn.",
488088,Pal Pad,None,https://tcgplayer-cdn.tcgplayer.com/product/488088_200w.jpg,3,22873,https://cpt.tcgcsv.com/NfW5,2026-02-17T14:26:06.423,1,182/198,Common,Item,,,,,,,,0.2,0.46,50.0,0.44,0.47,Reverse Holofoil,"Shuffle up to 2 Supporter cards from your discard pile into your deck.
<br>
You may play any number of Item cards during your turn.",
488088,Pal Pad,None,https://tcgplayer-cdn.tcgplayer.com/product/488088_200w.jpg,3,22873,https://cpt.tcgcsv.com/NfW5,2026-02-17T14:26:06.423,1,182/198,Common,Item,,,,,,,,0.01,0.26,19.98,0.28,0.23,Normal,"Shuffle up to 2 Supporter cards from your discard pile into your deck.
<br>
You may play any number of Item cards during your turn.",
488089,Penny - 183/198,Penny,https://tcgplayer-cdn.tcgplayer.com/product/488089_200w.jpg,3,22873,https://cpt.tcgcsv.com/PfW5,2025-10-31T18:25:48.86,1,183/198,Uncommon,Supporter,,,,,,,,0.04,0.41,19.86,0.39,0.41,Reverse Holofoil,"Return 1 of your Basic Pokemon in play and all cards attached to it to your hand.
<br>
You may play only 1 Supporter card during your turn.",
488089,Penny - 183/198,Penny,https://tcgplayer-cdn.tcgplayer.com/product/488089_200w.jpg,3,22873,https://cpt.tcgcsv.com/PfW5,2025-10-31T18:25:48.86,1,183/198,Uncommon,Supporter,,,,,,,,0.02,0.25,9999.0,0.23,0.22,Normal,"Return 1 of your Basic Pokemon in play and all cards attached to it to your hand.
<br>
You may play only 1 Supporter card during your turn.",
488090,Picnic Basket,None,https://tcgplayer-cdn.tcgplayer.com/product/488090_200w.jpg,3,22873,https://cpt.tcgcsv.com/QfW5,2025-10-31T18:25:48.433,1,184/198,Uncommon,Item,,,,,,,,0.09,0.25,19.98,0.22,,Reverse Holofoil,"Heal 30 damage from all Pokemon in play (both yours and your opponent’s).
<br>
You may play as many Item cards as you like during your turn.",
488090,Picnic Basket,None,https://tcgplayer-cdn.tcgplayer.com/product/488090_200w.jpg,3,22873,https://cpt.tcgcsv.com/QfW5,2025-10-31T18:25:48.433,1,184/198,Uncommon,Item,,,,,,,,0.01,0.16,9999.0,0.09,0.01,Normal,"Heal 30 damage from all Pokemon in play (both yours and your opponent’s).
<br>
You may play as many Item cards as you like during your turn.",
488091,Poke Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/488091_200w.jpg,3,22873,https://cpt.tcgcsv.com/RfW5,2026-02-12T17:01:21.393,1,185/198,Common,Item,,,,,,,,0.01,0.19,19.98,0.13,,Reverse Holofoil,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.
<br>
You may play any number of Item cards during your turn.",
488091,Poke Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/488091_200w.jpg,3,22873,https://cpt.tcgcsv.com/RfW5,2026-02-12T17:01:21.393,1,185/198,Common,Item,,,,,,,,0.01,0.15,9999.0,0.11,0.01,Normal,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.
<br>
You may play any number of Item cards during your turn.",
488092,Pokegear 3.0,None,https://tcgplayer-cdn.tcgplayer.com/product/488092_200w.jpg,3,22873,https://cpt.tcgcsv.com/SfW5,2026-02-12T17:01:28.457,1,186/198,Common,Item,,,,,,,,0.26,0.6,19.98,0.58,0.79,Reverse Holofoil,"Look at the top 7 cards of your deck. You may reveal a Supporter card you find there and put it into your hand. Shuffle the other cards back into your deck.
<br>
You may play as many Item cards as you like during your turn.",
488092,Pokegear 3.0,None,https://tcgplayer-cdn.tcgplayer.com/product/488092_200w.jpg,3,22873,https://cpt.tcgcsv.com/SfW5,2026-02-12T17:01:28.457,1,186/198,Common,Item,,,,,,,,0.05,0.35,9999.0,0.33,0.29,Normal,"Look at the top 7 cards of your deck. You may reveal a Supporter card you find there and put it into your hand. Shuffle the other cards back into your deck.
<br>
You may play as many Item cards as you like during your turn.",
488093,Pokemon Catcher,None,https://tcgplayer-cdn.tcgplayer.com/product/488093_200w.jpg,3,22873,https://cpt.tcgcsv.com/TfW5,2026-02-10T14:48:56.41,1,187/198,Common,Item,,,,,,,,0.01,0.2,9999.0,0.17,0.01,Normal,"Flip a coin. If heads, switch 1 of your opponent’s Benched Pokémon with their Active Pokémon.
<br>
You may play as many Item cards as you like during your turn.",
488093,Pokemon Catcher,None,https://tcgplayer-cdn.tcgplayer.com/product/488093_200w.jpg,3,22873,https://cpt.tcgcsv.com/TfW5,2026-02-10T14:48:56.41,1,187/198,Common,Item,,,,,,,,0.05,0.31,35.0,0.35,0.24,Reverse Holofoil,"Flip a coin. If heads, switch 1 of your opponent’s Benched Pokémon with their Active Pokémon.
<br>
You may play as many Item cards as you like during your turn.",
488094,Potion,None,https://tcgplayer-cdn.tcgplayer.com/product/488094_200w.jpg,3,22873,https://cpt.tcgcsv.com/VfW5,2025-12-11T03:06:21.197,1,188/198,Common,Item,,,,,,,,0.01,0.18,19.98,0.11,0.01,Reverse Holofoil,"Heal 30 damage from 1 of your Pokémon.
<br>
You may play any number of Item cards during your turn.",
488094,Potion,None,https://tcgplayer-cdn.tcgplayer.com/product/488094_200w.jpg,3,22873,https://cpt.tcgcsv.com/VfW5,2025-12-11T03:06:21.197,1,188/198,Common,Item,,,,,,,,0.01,0.15,9999.0,0.08,0.01,Normal,"Heal 30 damage from 1 of your Pokémon.
<br>
You may play any number of Item cards during your turn.",
488098,Rare Candy - 191/198,None,https://tcgplayer-cdn.tcgplayer.com/product/488098_200w.jpg,3,22873,https://cpt.tcgcsv.com/-fW5,2026-01-28T00:10:25.313,1,191/198,Common,Item,,,,,,,,0.04,0.26,5.0,0.26,0.22,Reverse Holofoil,"Choose 1 of your Basic Pokemon in play. If you have a Stage 2 card in your hand that evolves from that Pokemon, put that card onto the Basic Pokemon to evolve it, skipping the Stage 1. You can't use this card during your first turn or on a Basic Pokemon that was put into play this turn.",
488098,Rare Candy - 191/198,None,https://tcgplayer-cdn.tcgplayer.com/product/488098_200w.jpg,3,22873,https://cpt.tcgcsv.com/-fW5,2026-01-28T00:10:25.313,1,191/198,Common,Item,,,,,,,,0.01,0.2,9999.0,0.21,0.1,Normal,"Choose 1 of your Basic Pokemon in play. If you have a Stage 2 card in your hand that evolves from that Pokemon, put that card onto the Basic Pokemon to evolve it, skipping the Stage 1. You can't use this card during your first turn or on a Basic Pokemon that was put into play this turn.",
488100,Rocky Helmet,None,https://tcgplayer-cdn.tcgplayer.com/product/488100_200w.jpg,3,22873,https://cpt.tcgcsv.com/0gW5,2026-01-07T16:25:10.337,1,193/198,Uncommon,Tool,,,,,,,,0.01,0.15,9999.0,0.11,0.01,Normal,"If the Pokemon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokemon <em>(even if it is Knocked Out)</em>, put 2 damage counters on the attacking Pokemon.",
488100,Rocky Helmet,None,https://tcgplayer-cdn.tcgplayer.com/product/488100_200w.jpg,3,22873,https://cpt.tcgcsv.com/0gW5,2026-01-07T16:25:10.337,1,193/198,Uncommon,Tool,,,,,,,,0.04,0.21,19.98,0.16,,Reverse Holofoil,"If the Pokemon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokemon <em>(even if it is Knocked Out)</em>, put 2 damage counters on the attacking Pokemon.",
488102,Switch,None,https://tcgplayer-cdn.tcgplayer.com/product/488102_200w.jpg,3,22873,https://cpt.tcgcsv.com/3gW5,2025-11-21T17:07:53.477,1,194/198,Common,Item,,,,,,,,0.01,0.21,19.98,0.22,,Normal,"Switch your Active Pokémon with 1 of your Benched Pokémon.
<br>
You may play as many Item cards as you like during your turn.",
488102,Switch,None,https://tcgplayer-cdn.tcgplayer.com/product/488102_200w.jpg,3,22873,https://cpt.tcgcsv.com/3gW5,2025-11-21T17:07:53.477,1,194/198,Common,Item,,,,,,,,0.05,0.25,19.98,0.2,,Reverse Holofoil,"Switch your Active Pokémon with 1 of your Benched Pokémon.
<br>
You may play as many Item cards as you like during your turn.",
488104,Team Star Grunt - 195/198,Team Star Grunt,https://tcgplayer-cdn.tcgplayer.com/product/488104_200w.jpg,3,22873,https://cpt.tcgcsv.com/6gW5,2025-12-11T03:14:25.38,1,195/198,Uncommon,Supporter,,,,,,,,0.02,0.24,19.64,0.21,,Reverse Holofoil,"Put an Energy attached to your opponent’s Active Pokémon on top of their deck.
<br>
You may play only 1 Supporter card during your turn.",
488104,Team Star Grunt - 195/198,Team Star Grunt,https://tcgplayer-cdn.tcgplayer.com/product/488104_200w.jpg,3,22873,https://cpt.tcgcsv.com/6gW5,2025-12-11T03:14:25.38,1,195/198,Uncommon,Supporter,,,,,,,,0.01,0.15,19.98,0.11,0.01,Normal,"Put an Energy attached to your opponent’s Active Pokémon on top of their deck.
<br>
You may play only 1 Supporter card during your turn.",
488105,Ultra Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/488105_200w.jpg,3,22873,https://cpt.tcgcsv.com/7gW5,2026-02-12T17:04:38.137,1,196/198,Uncommon,Item,,,,,,,,0.01,0.23,19.98,0.24,0.11,Normal,"Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.
<br>
You may play as many Item cards as you like during your turn.",
488105,Ultra Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/488105_200w.jpg,3,22873,https://cpt.tcgcsv.com/7gW5,2026-02-12T17:04:38.137,1,196/198,Uncommon,Item,,,,,,,,0.25,1.21,17.49,1.19,1.25,Reverse Holofoil,"Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.
<br>
You may play as many Item cards as you like during your turn.",
488107,Vitality Band,None,https://tcgplayer-cdn.tcgplayer.com/product/488107_200w.jpg,3,22873,https://cpt.tcgcsv.com/9gW5,2025-11-21T17:06:29.19,1,197/198,Uncommon,Tool,,,,,,,,0.07,0.31,2.0,0.31,0.27,Reverse Holofoil,"The attacks of the Pokémon this card is attached to do 10 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).
<br>
You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",
488107,Vitality Band,None,https://tcgplayer-cdn.tcgplayer.com/product/488107_200w.jpg,3,22873,https://cpt.tcgcsv.com/9gW5,2025-11-21T17:06:29.19,1,197/198,Uncommon,Tool,,,,,,,,0.01,0.19,9999.0,0.15,0.02,Normal,"The attacks of the Pokémon this card is attached to do 10 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).
<br>
You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",
488108,Youngster,Youngster,https://tcgplayer-cdn.tcgplayer.com/product/488108_200w.jpg,3,22873,https://cpt.tcgcsv.com/bgW5,2026-02-10T14:48:21.47,1,198/198,Uncommon,Supporter,,,,,,,,0.05,0.25,1.49,0.2,0.1,Reverse Holofoil,"Shuffle your hand into your deck. Then, draw 5 cards.
<br>
You may play only 1 Supporter card during your turn.",
488108,Youngster,Youngster,https://tcgplayer-cdn.tcgplayer.com/product/488108_200w.jpg,3,22873,https://cpt.tcgcsv.com/bgW5,2026-02-10T14:48:21.47,1,198/198,Uncommon,Supporter,,,,,,,,0.01,0.12,9999.0,0.06,0.01,Normal,"Shuffle your hand into your deck. Then, draw 5 cards.
<br>
You may play only 1 Supporter card during your turn.",
488776,Scarlet & Violet Elite Trainer Box Case,None,https://tcgplayer-cdn.tcgplayer.com/product/488776_200w.jpg,3,22873,https://cpt.tcgcsv.com/xwW5,2025-10-24T19:21:59.777,1,,,,,,,,,,,1799.97,2369.9,2999.98,1080.0,,Normal,"Begin a New Adventure with Pokémon ex!
<br>
Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary Pokémon Koraidon and Miraidon as Pokémon ex. Other Pokémon ex evolve their way into battle—including Arcanine and Gyarados with a dazzling new look. Even more Pokémon appear as illustration rare cards with amazing artwork—discover them all in the Pokémon TCG: Scarlet & Violet expansion!<br><br>
Each Scarlet & Violet Elite Trainer Box Case contains 10 boxes.
<br>
The Pokémon TCG: Scarlet & Violet Elite Trainer Box includes:
• 9 Pokémon TCG: Scarlet & Violet booster packs
• 1 full-art foil promo card featuring Koraidon/Miraidon
• 65 card sleeves featuring Koraidon/Miraidon
• 45 Pokémon TCG Energy cards
• A player’s guide to the Scarlet & Violet expansion
• 6 damage-counter dice
• 1 competition-legal coin-flip die
• 2 plastic condition markers
• A collector’s box to hold everything, with 4 dividers to keep it organized
• A code card for Pokémon Trading Card Game Live",0820650873416
489369,Scarlet & Violet Elite Trainer Boxes [Set of 2],None,https://tcgplayer-cdn.tcgplayer.com/product/489369_200w.jpg,3,22873,https://cpt.tcgcsv.com/pMW5,2025-10-24T19:26:55.757,1,,,,,,,,,,,399.99,399.99,399.99,239.59,,Normal,"Begin a New Adventure with Pokémon ex!
<br>
Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary Pokémon Koraidon and Miraidon as Pokémon ex. Other Pokémon ex evolve their way into battle—including Arcanine and Gyarados with a dazzling new look. Even more Pokémon appear as illustration rare cards with amazing artwork—discover them all in the Pokémon TCG: Scarlet & Violet expansion!<br><br>
Each Pokémon TCG: Scarlet & Violet Elite Trainer Box includes:
• 9 Pokémon TCG: Scarlet & Violet booster packs
• 1 full-art foil promo card featuring Koraidon
• 65 card sleeves featuring Koraidon
• 45 Pokémon TCG Energy cards
• A player’s guide to the Scarlet & Violet expansion
• 6 damage-counter dice
• 1 competition-legal coin-flip die
• 2 plastic condition markers
• A collector’s box to hold everything, with 4 dividers to keep it organized
• A code card for Pokémon Trading Card Game Live",
489631,Sandile - 216/198,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/489631_200w.jpg,3,22873,https://cpt.tcgcsv.com/FSW5,2026-02-09T19:20:18,1,216/198,Illustration Rare,Fighting,70,Basic,[F] Gnaw (10),[FF] Ram (30),Gx2,,2,3.95,6.0,52.32,5.47,4.95,Holofoil,,
489924,Code Card - Scarlet & Violet Booster Pack,None,https://tcgplayer-cdn.tcgplayer.com/product/489924_200w.jpg,3,22873,https://cpt.tcgcsv.com/v-W5,2023-04-04T15:13:51.417,1,,Code Card,,,,,,,,,0.01,0.05,19.98,0.04,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
489933,Code Card - Scarlet & Violet 3 Pack Blister [Arcanine],None,https://tcgplayer-cdn.tcgplayer.com/product/489933_200w.jpg,3,22873,https://cpt.tcgcsv.com/H-W5,2023-04-04T15:13:25.873,1,,Code Card,,,,,,,,,0.07,0.1,1.0,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
489934,Code Card - Scarlet & Violet 3 Pack Blister [Dondozo],None,https://tcgplayer-cdn.tcgplayer.com/product/489934_200w.jpg,3,22873,https://cpt.tcgcsv.com/J-W5,2023-04-04T15:13:00.37,1,,Code Card,,,,,,,,,0.05,0.1,19.98,0.05,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
489936,Code Card - Scarlet & Violet Elite Trainer Box [Miraidon],None,https://tcgplayer-cdn.tcgplayer.com/product/489936_200w.jpg,3,22873,https://cpt.tcgcsv.com/L-W5,2023-04-04T15:12:33.17,1,,Code Card,,,,,,,,,0.07,0.14,19.98,0.07,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
489938,Code Card - Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon],None,https://tcgplayer-cdn.tcgplayer.com/product/489938_200w.jpg,3,22873,https://cpt.tcgcsv.com/N-W5,2023-04-04T15:12:10.29,1,,Code Card,,,,,,,,,1.75,2.49,3.2,,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
489940,Code Card - Scarlet & Violet Build & Battle Box,None,https://tcgplayer-cdn.tcgplayer.com/product/489940_200w.jpg,3,22873,https://cpt.tcgcsv.com/Q-W5,2023-04-14T04:03:09.063,1,,Code Card,,,,,,,,,0.04,0.18,19.98,0.07,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
490041,Penny - 252/198,Penny,https://tcgplayer-cdn.tcgplayer.com/product/490041_200w.jpg,3,22873,https://cpt.tcgcsv.com/R0X5,2026-03-12T17:30:04.473,1,252/198,Special Illustration Rare,Supporter,,,,,,,,4.75,7.2,96.95,5.99,6.22,Holofoil,,
490043,Miraidon ex - 253/198,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/490043_200w.jpg,3,22873,https://cpt.tcgcsv.com/T0X5,2026-02-11T19:32:46.897,1,253/198,Hyper Rare,Lightning,220,Basic,"[1LL] Photon Blaster (220)
<br>
During your next turn, this Pokémon can't attack.",,Fx2,,1,5.0,8.0,96.95,7.46,9.99,Holofoil,"<strong>Ability — Tandem Unit</strong>
<br>
Once during your turn, you may search your deck for up to 2 Basic Lightning Pokémon and put them onto your Bench. Then, shuffle your deck.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>",
490044,Koraidon ex - 247/198,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/490044_200w.jpg,3,22873,https://cpt.tcgcsv.com/V0X5,2026-02-17T12:18:59.69,1,247/198,Special Illustration Rare,Fighting,230,Basic,"[1FF] Wild Impact (220)
<br>
During your next turn, this Pokémon can't attack.",,Px2,,2,18.0,26.59,164.7,24.04,37.88,Holofoil,"<strong>Ability — Dino Cry</strong>
<br>
Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this ability, your turn ends.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>",
490045,Koraidon ex - 254/198,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/490045_200w.jpg,3,22873,https://cpt.tcgcsv.com/W0X5,2026-02-11T19:03:19.227,1,254/198,Hyper Rare,Fighting,230,Basic,"[1FF] Wild Impact (220)
<br>
During your next turn, this Pokémon can't attack.",,Px2,,2,4.89,6.36,96.95,6.15,8.24,Holofoil,"<strong>Ability — Dino Cry</strong>
<br>
Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this ability, your turn ends.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>",
490049,Toedscool - 201/198,Toedscool,https://tcgplayer-cdn.tcgplayer.com/product/490049_200w.jpg,3,22873,https://cpt.tcgcsv.com/_0X5,2026-02-11T19:34:17.103,1,201/198,Illustration Rare,Grass,50,Basic,"[G] Furious Kicks (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",,Fx2,None,1,3.5,4.95,18.0,4.62,7.0,Holofoil,,
490062,Scovillain - 202/198,Scovillain,https://tcgplayer-cdn.tcgplayer.com/product/490062_200w.jpg,3,22873,https://cpt.tcgcsv.com/g2X5,2025-11-11T23:41:46.67,1,202/198,Illustration Rare,Grass,110,Stage 1,"[1] Hot Bite (20)
<br>your opponent's Active Pokémon is now Burned.","[2G] Super Spicy Breath (90+)
<br>If this Pokémon has any Fire Energy attached, this attack does 90 more damage.",Fx2,None,1,3.5,5.0,12.99,4.95,6.98,Holofoil,,
490063,Armarouge - 203/198,Armarouge,https://tcgplayer-cdn.tcgplayer.com/product/490063_200w.jpg,3,22873,https://cpt.tcgcsv.com/h2X5,2026-02-11T19:37:08.673,1,203/198,Illustration Rare,Fire,130,Stage 1,"[1RR] Falme Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2,13.22,18.2,60.0,16.45,16.66,Holofoil,"<strong>Ability — Fire Off</strong>
<br>As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokémon to your Active Pokémon.",
490064,Slowpoke - 204/198,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/490064_200w.jpg,3,22873,https://cpt.tcgcsv.com/j2X5,2026-03-06T13:59:23.8,1,204/198,Illustration Rare,Water,70,Basic,"[1] Rest
<br>This Pokemon is now Asleep. Heal 30 damage from it.",[1W] Headbutt (20),Lx2,None,2,35.0,46.93,100.0,38.09,59.69,Holofoil,,
490066,Clauncher - 205/198,Clauncher,https://tcgplayer-cdn.tcgplayer.com/product/490066_200w.jpg,3,22873,https://cpt.tcgcsv.com/l2X5,2026-03-26T02:51:38.71,1,205/198,Illustration Rare,Water,70,Basic,[W] Vise Grip (10),,Lx2,None,1,4.42,6.86,72.48,6.35,8.0,Holofoil,,
490067,Wiglett - 206/198,Wiglett,https://tcgplayer-cdn.tcgplayer.com/product/490067_200w.jpg,3,22873,https://cpt.tcgcsv.com/m2X5,2026-03-10T03:57:35.943,1,206/198,Illustration Rare,Water,50,Basic,"[W] Twisting Strike (10)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",,Lx2,None,1,11.07,18.75,98.5,16.78,98.5,Holofoil,,
490068,Pachirisu - 208/198,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/490068_200w.jpg,3,22873,https://cpt.tcgcsv.com/n2X5,2026-02-11T19:25:05.093,1,208/198,Illustration Rare,Lightning,70,Basic,"[1L] Everyone Discharge (10+)
<br>This attack does 20 more damage for each of your Benched Lightning Pokémon. This attack's damage isn't affected by Weakness.",,Fx2,None,1,11.0,16.65,133.02,15.39,28.97,Holofoil,"<strong>Ability — Electricity Pouches</strong>
<br>This Pokémon can't be Paralyzed.",
490069,Pawmot - 209/198,Pawmot,https://tcgplayer-cdn.tcgplayer.com/product/490069_200w.jpg,3,22873,https://cpt.tcgcsv.com/p2X5,2026-01-29T17:05:34.92,1,209/198,Illustration Rare,Lightning,130,Stage 2,"[1LL] Electro Paws] (230)
<br>Discard all energy from this Pokémon.",,Fx2,None,0,4.14,9.12,506.11,7.79,8.14,Holofoil,"<strong>Ability — Electrogenesis</strong>
<br>Once during your turn, you may search your deck for a Basic Lightning Energy card and attach it to this Pokémon. Then, shuffle your deck.",
490070,Drowzee - 210/198,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/490070_200w.jpg,3,22873,https://cpt.tcgcsv.com/q2X5,2026-03-26T02:57:05.533,1,210/198,Illustration Rare,Psychic,70,Basic,"[P] Forced Sleep
<br>Your opponent chooses 1 of their Benched Pokémon and switches it with their Active Pokémon. The new Active Pokémon is now Asleep.",[2P] Gentle Slap (30),Dx2,F-30,1,47.44,75.07,446.94,66.6,79.99,Holofoil,,
490071,Ralts - 211/198,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/490071_200w.jpg,3,22873,https://cpt.tcgcsv.com/r2X5,2026-02-16T18:00:38.883,1,211/198,Illustration Rare,Psychic,70,Basic,[1P] Psyshot (30),,Dx2,F-30,1,44.0,51.33,533.81,49.63,60.55,Holofoil,,
490072,Kirlia - 212/198,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/490072_200w.jpg,3,22873,https://cpt.tcgcsv.com/s2X5,2026-03-06T13:55:18.647,1,212/198,Illustration Rare,Psychic,90,Stage 1,[1P] Magical Shot (30),"[1PP] Psychic (60+)
<br>This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.",Dx2,F-30,1,51.5,66.58,829.59,54.58,49.41,Holofoil,,
490073,Greavard - 214/198,Greavard,https://tcgplayer-cdn.tcgplayer.com/product/490073_200w.jpg,3,22873,https://cpt.tcgcsv.com/t2X5,2026-03-18T07:05:55.113,1,214/198,Illustration Rare,Psychic,70,Basic,"[P] Graveyard Gamboling (10x)
<br>This attack does 10 damage for each Psychic Pokémon in your discard pile.",,Dx2,F-30,2,16.65,24.98,500.0,21.77,22.06,Holofoil,,
490074,Riolu - 215/198,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/490074_200w.jpg,3,22873,https://cpt.tcgcsv.com/v2X5,2026-02-11T18:49:45.097,1,215/198,Illustration Rare,Fighting,70,Basic,[F] Punch (10),"[1F] Reckless Charge (50)
<br>This Pokémon also does 20 damage to itself.",Px2,None,1,34.99,41.27,120.0,40.32,33.33,Holofoil,,
