sale_date,title,price,platform,card,set_name,variant,grade,grading_company,keep,notes,grade_pop,total_pop
2025-03-11,Deoxys GG12 PSA 6,12.99,eBay,Deoxys,Crown Zenith,Ultra Rare,6.0,PSA,yes,,23.0,4416.0
2026-03-20,Lumineon V PSA 1,54.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,1.0,PSA,yes,added from screenshots,1.0,7448.0
2025-12-30,Lumineon V TAG 7.5,8.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,7.5,TAG,yes,added from screenshots,0.0,6926.0
2025-12-15,Lumineon V CGC 7,9.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,7.0,CGC,yes,added from screenshots,39.0,7448.0
2026-04-24,Lumineon V PSA 8,14.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,8.0,PSA,yes,added from screenshots,353.0,7448.0
2026-04-12,Lumineon V PSA 8,30.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,8.0,PSA,yes,added from screenshots,353.0,7448.0
2026-04-04,Lumineon V TAG 8,20.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,8.0,TAG,yes,added from screenshots,353.0,7448.0
2026-02-19,Lumineon V PSA 8,24.28,eBay,Lumineon V,Crown Zenith,Galarian Gallery,8.0,PSA,yes,added from screenshots,353.0,7448.0
2026-01-09,Lumineon V CGC 8,10.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,8.0,CGC,yes,added from screenshots,353.0,7448.0
2026-04-24,Lumineon V PSA 9,25.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-23,Lumineon V PSA 9,23.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-23,Lumineon V PSA 9,18.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-13,Lumineon V PSA 9,21.16,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-12,Lumineon V TAG 9,28.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,TAG,yes,added from screenshots,2567.0,7448.0
2026-04-08,Lumineon V PSA 9,24.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-04,Lumineon V PSA 9,22.42,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-03,Lumineon V PSA 9,16.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-01,Lumineon V PSA 9,24.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-28,Lumineon V PSA 9,20.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-25,Lumineon V PSA 9,18.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-24,Lumineon V PSA 9,29.25,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-17,Lumineon V PSA 9,24.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-13,Lumineon V PSA 9,21.1,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-13,Lumineon V PSA 9,19.51,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-12,Lumineon V PSA 9,24.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-12,Lumineon V PSA 9,21.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-11,Lumineon V PSA 9,29.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-07,Lumineon V PSA 9,24.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-03-03,Lumineon V CGC 9,14.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,CGC,yes,added from screenshots,2567.0,7448.0
2026-02-27,Lumineon V TAG 9,25.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,TAG,yes,added from screenshots,2567.0,7448.0
2026-02-23,Lumineon V PSA 9,21.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-22,Lumineon V PSA 9,23.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-21,Lumineon V PSA 9,26.97,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-20,Lumineon V PSA 9,19.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-20,Lumineon V PSA 9,20.9,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-16,Lumineon V PSA 9,24.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-15,Lumineon V PSA 9,21.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-09,Lumineon V PSA 9,24.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-02-06,Lumineon V PSA 9,19.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,9.0,PSA,yes,added from screenshots,2567.0,7448.0
2026-04-25,Lumineon V PSA 10,100.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-23,Lumineon V PSA 10,94.51,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-22,Lumineon V PSA 10,99.45,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-20,Lumineon V PSA 10,85.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-20,Lumineon V PSA 10,143.56,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-20,Lumineon V PSA 10,88.9,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-18,Lumineon V PSA 10,100.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-17,Lumineon V PSA 10,94.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-16,Lumineon V PSA 10,83.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-16,Lumineon V PSA 10,93.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-15,Lumineon V PSA 10,108.28,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-14,Lumineon V PSA 10,105.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-14,Lumineon V PSA 10,89.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-12,Lumineon V PSA 10,115.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-12,Lumineon V PSA 10,99.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-11,Lumineon V PSA 10,95.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-11,Lumineon V PSA 10,99.69,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-10,Lumineon V PSA 10,89.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-10,Lumineon V PSA 10,89.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-09,Lumineon V PSA 10,90.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-09,Lumineon V PSA 10,109.12,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-08,Lumineon V PSA 10,99.99,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-06,Lumineon V PSA 10,83.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-06,Lumineon V PSA 10,78.9,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-06,Lumineon V PSA 10,89.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-05,Lumineon V PSA 10,90.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-05,Lumineon V PSA 10,100.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-04,Lumineon V PSA 10,118.82,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-02,Lumineon V PSA 10,102.5,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-02,Lumineon V PSA 10,94.0,eBay,Lumineon V,Crown Zenith,Galarian Gallery,10.0,PSA,yes,added from screenshots,4445.0,7448.0
2026-04-26,Zeraora VSTAR PSA 10,72.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-22,Zeraora VSTAR PSA 10,73.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-21,Zeraora VSTAR PSA 10,121.79,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-19,Zeraora VSTAR PSA 10,94.6,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-17,Zeraora VSTAR PSA 10,75.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-12,Zeraora VSTAR PSA 10,68.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-11,Zeraora VSTAR PSA 10,70.29,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-09,Zeraora VSTAR PSA 10,67.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-07,Zeraora VSTAR PSA 10,70.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-06,Zeraora VSTAR PSA 10,80.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-05,Zeraora VSTAR PSA 10,68.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-05,Zeraora VSTAR PSA 10,89.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-30,Zeraora VSTAR PSA 10,66.9,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-30,Zeraora VSTAR PSA 10,65.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-26,Zeraora VSTAR PSA 10,82.78,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-23,Zeraora VSTAR PSA 10,47.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-23,Zeraora VSTAR PSA 10,67.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-22,Zeraora VSTAR PSA 10,90.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-22,Zeraora VSTAR PSA 10,58.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-21,Zeraora VSTAR PSA 10,68.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-21,Zeraora VSTAR PSA 10,65.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-20,Zeraora VSTAR PSA 10,62.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-19,Zeraora VSTAR PSA 10,60.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-15,Zeraora VSTAR PSA 10,71.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-15,Zeraora VSTAR PSA 10,82.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-15,Zeraora VSTAR PSA 10,24.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-13,Zeraora VSTAR PSA 10,80.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-11,Zeraora VSTAR PSA 10,69.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-03-08,Zeraora VSTAR PSA 10,75.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,10.0,PSA,,,3198.0,5431.0
2026-04-24,Zeraora VSTAR PSA 9,24.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-20,Zeraora VSTAR PSA 9,21.85,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-18,Zeraora VSTAR PSA 9,22.87,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-15,Zeraora VSTAR PSA 9,19.95,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-12,Zeraora VSTAR PSA 9,21.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-07,Zeraora VSTAR PSA 9,18.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-03,Zeraora VSTAR PSA 9,21.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-02,Zeraora VSTAR PSA 9,25.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-01,Zeraora VSTAR PSA 9,27.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-01,Zeraora VSTAR PSA 9,20.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-29,Zeraora VSTAR PSA 9,21.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-26,Zeraora VSTAR PSA 9,20.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-23,Zeraora VSTAR PSA 9,35.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-23,Zeraora VSTAR PSA 9,20.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-22,Zeraora VSTAR PSA 9,33.56,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-14,Zeraora VSTAR PSA 9,20.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-03-13,Zeraora VSTAR PSA 9,15.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-02-28,Zeraora VSTAR PSA 9,31.49,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-02-27,Zeraora VSTAR PSA 9,21.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-02-22,Zeraora VSTAR PSA 9,24.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-02-20,Zeraora VSTAR CGC 9,11.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,CGC,,,1737.0,5431.0
2026-02-16,Zeraora VSTAR PSA 9,35.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-02-07,Zeraora VSTAR PSA 9,22.99,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-28,Zeraora VSTAR PSA 9,26.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-21,Zeraora VSTAR PSA 9,23.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-18,Zeraora VSTAR SGC 9,7.55,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,SGC,,,1737.0,5431.0
2026-01-16,Zeraora VSTAR PSA 9,30.87,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-13,Zeraora VSTAR PSA 9,17.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-10,Zeraora VSTAR PSA 9,29.97,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-01-07,Zeraora VSTAR PSA 9,19.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,9.0,PSA,,,1737.0,5431.0
2026-04-07,Zeraora VSTAR PSA 8,16.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,PSA,,,377.0,5431.0
2026-04-04,Zeraora VSTAR PSA 8,14.38,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,PSA,,,377.0,5431.0
2026-04-02,Zeraora VSTAR PSA 8,15.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,PSA,,,377.0,5431.0
2026-03-19,Zeraora VSTAR PSA 8,15.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,PSA,,,377.0,5431.0
2026-02-17,Zeraora VSTAR PSA 8,23.0,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,PSA,,,377.0,5431.0
2026-02-10,Zeraora VSTAR CGC 8,5.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,CGC,,,377.0,5431.0
2026-01-11,Zeraora VSTAR CGC 8,9.5,eBay,Zeraora VSTAR,Crown Zenith,Galarian Gallery,8.0,CGC,,,377.0,5431.0
2026-04-26,Latias PSA 10,216.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-25,Latias PSA 10,199.95,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-20,Latias PSA 10,190.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-20,Latias PSA 10,175.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-16,Latias PSA 10,202.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-15,Latias PSA 10,175.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-13,Latias PSA 10,150.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-13,Latias PSA 10,160.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-07,Latias PSA 10,175.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-06,Latias PSA 10,185.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-06,Latias PSA 10,163.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-05,Latias PSA 10,42.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-02,Latias PSA 10,180.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-31,Latias PSA 10,180.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-25,Latias PSA 10,161.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-24,Latias PSA 10,180.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-21,Latias PSA 10,170.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-21,Latias PSA 10,180.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-16,Latias PSA 10,155.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-16,Latias PSA 10,150.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-15,Latias PSA 10,175.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-15,Latias PSA 10,165.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-14,Latias PSA 10,170.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-08,Latias PSA 10,179.99,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-08,Latias PSA 10,165.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-08,Latias PSA 10,153.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-03-07,Latias PSA 10,159.99,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-02-27,Latias PSA 10,164.99,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-02-26,Latias PSA 10,140.0,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-02-25,Latias PSA 10,148.5,eBay,Latias,Crown Zenith,Galarian Gallery,10.0,PSA,,,1792.0,6654.0
2026-04-21,Latias PSA 9,31.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-19,Latias PSA 9,22.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-19,Latias PSA 9,30.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-18,Latias ACE 9,35.52,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,ACE,,,3689.0,6654.0
2026-04-16,Latias PSA 9,23.99,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-15,Latias TAG 9,30.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,TAG,,,3689.0,6654.0
2026-04-14,Latias PSA 9,21.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-12,Latias CGC 9,22.5,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,CGC,,,3689.0,6654.0
2026-04-11,Latias PSA 9,27.55,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-11,Latias PSA 9,19.5,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-10,Latias PSA 9,19.5,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-05,Latias PSA 9,21.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-04,Latias PSA 9,32.9,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-04,Latias PSA 9,30.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-04-04,Latias PSA 9,25.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-03-30,Latias PSA 9,22.5,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
2026-03-30,Latias CGC 9,3.25,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,CGC,,,3689.0,6654.0
2026-03-29,Latias TAG 9,20.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,TAG,,,3689.0,6654.0
2026-03-29,Latias TAG 9,30.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,TAG,,,3689.0,6654.0
2026-03-29,Latias PSA 9,35.0,eBay,Latias,Crown Zenith,Galarian Gallery,9.0,PSA,,,3689.0,6654.0
